!CSV A.01.01
!Keysight Technologies,N5224A,MY51441075,A.10.49.11
!Date: Saturday, November 26, 2022 12:56:54
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21(DB),S21(DEG)
6196000000,-32.459358,-122.06032
6197000000,-32.456745,-124.46984
6198000000,-32.454189,-126.87823
6199000000,-32.451954,-129.28787
6200000000,-32.44986,-131.69672
6201000000,-32.448006,-134.10568
6202000000,-32.446064,-136.51427
6203000000,-32.444302,-138.92189
6204000000,-32.442551,-141.32994
6205000000,-32.441143,-143.73787
6206000000,-32.439751,-146.14542
6207000000,-32.438221,-148.55182
6208000000,-32.436859,-150.95595
6209000000,-32.435699,-153.3606
6210000000,-32.434547,-155.76453
6211000000,-32.433289,-158.16879
6212000000,-32.432175,-160.57245
6213000000,-32.431183,-162.97571
6214000000,-32.430031,-165.37779
6215000000,-32.428959,-167.77908
6216000000,-32.427765,-170.18066
6217000000,-32.426392,-172.58104
6218000000,-32.425446,-174.97894
6219000000,-32.424038,-177.37875
6220000000,-32.42263,-179.77827
6221000000,-32.421082,177.82527
6222000000,-32.419495,175.4267
6223000000,-32.417782,173.02975
6224000000,-32.415886,170.63042
6225000000,-32.413692,168.2316
6226000000,-32.411629,165.83287
6227000000,-32.409565,163.43399
6228000000,-32.407139,161.03499
6229000000,-32.404819,158.63588
6230000000,-32.402332,156.2356
6231000000,-32.399704,153.83408
6232000000,-32.397049,151.43304
6233000000,-32.394459,149.03171
6234000000,-32.391483,146.62944
6235000000,-32.388393,144.22672
6236000000,-32.38586,141.82259
6237000000,-32.38298,139.41824
6238000000,-32.380039,137.01328
6239000000,-32.377075,134.60736
6240000000,-32.373932,132.20045
6241000000,-32.370617,129.79379
6242000000,-32.367638,127.38583
6243000000,-32.364574,124.97737
6244000000,-32.361473,122.56728
6245000000,-32.358517,120.15691
6246000000,-32.355492,117.74535
6247000000,-32.352245,115.33237
6248000000,-32.349247,112.92101
6249000000,-32.346165,110.50738
6250000000,-32.343559,108.09565
6251000000,-32.340694,105.68317
6252000000,-32.337902,103.26982
6253000000,-32.335209,100.85635
6254000000,-32.332516,98.441811
6255000000,-32.329948,96.027191
6256000000,-32.327709,93.611702
6257000000,-32.325283,91.195488
6258000000,-32.323036,88.780785
6259000000,-32.32093,86.364922
6260000000,-32.318962,83.949532
6261000000,-32.316921,81.5327
6262000000,-32.315067,79.116753
6263000000,-32.312939,76.701195
6264000000,-32.310825,74.285744
6265000000,-32.309227,71.869377
6266000000,-32.30719,69.454315
6267000000,-32.305401,67.037682
6268000000,-32.303772,64.621147
6269000000,-32.302052,62.203468
6270000000,-32.30027,59.786674
6271000000,-32.298416,57.369995
6272000000,-32.296539,54.951694
6273000000,-32.294762,52.532471
6274000000,-32.292896,50.113613
6275000000,-32.291252,47.695118
6276000000,-32.289494,45.276394
6277000000,-32.287617,42.854721
6278000000,-32.285877,40.433853
6279000000,-32.284294,38.011883
6280000000,-32.282669,35.589954
6281000000,-32.280926,33.168381
6282000000,-32.279205,30.745447
6283000000,-32.277351,28.32151
6284000000,-32.275719,25.897455
6285000000,-32.273941,23.474783
6286000000,-32.272194,21.050301
6287000000,-32.270844,18.628462
6288000000,-32.269264,16.204782
6289000000,-32.267769,13.779431
6290000000,-32.266541,11.354446
6291000000,-32.265171,8.9288244
6292000000,-32.263809,6.5012369
6293000000,-32.26281,4.0750351
6294000000,-32.261711,1.6474346
6295000000,-32.260635,-0.77946091
6296000000,-32.259857,-3.2080696
6297000000,-32.259007,-5.634635
6298000000,-32.258198,-8.0622873
6299000000,-32.257599,-10.489225
6300000000,-32.257034,-12.915804
6301000000,-32.256676,-15.343945
6302000000,-32.25634,-17.771755
6303000000,-32.256042,-20.200584
6304000000,-32.255917,-22.627043
6305000000,-32.255943,-25.054808
6306000000,-32.255829,-27.482893
6307000000,-32.256126,-29.911633
6308000000,-32.256424,-32.339268
6309000000,-32.256813,-34.767754
6310000000,-32.257324,-37.193478
6311000000,-32.257908,-39.6203
6312000000,-32.258606,-42.046753
6313000000,-32.259201,-44.473717
6314000000,-32.259884,-46.898781
6315000000,-32.260731,-49.324932
6316000000,-32.261539,-51.751266
6317000000,-32.262466,-54.178589
6318000000,-32.263058,-56.603779
6319000000,-32.264065,-59.02821
6320000000,-32.265022,-61.453064
6321000000,-32.266182,-63.876648
6322000000,-32.267494,-66.301041
6323000000,-32.26862,-68.723969
6324000000,-32.269714,-71.147659
6325000000,-32.270966,-73.571091
6326000000,-32.272099,-75.994614
6327000000,-32.273087,-78.419571
6328000000,-32.274342,-80.842598
6329000000,-32.275692,-83.264313
6330000000,-32.276783,-85.685783
6331000000,-32.277851,-88.107246
6332000000,-32.27914,-90.529762
6333000000,-32.280296,-92.95153
6334000000,-32.281696,-95.375977
6335000000,-32.282803,-97.800758
6336000000,-32.283905,-100.22493
6337000000,-32.284992,-102.6479
6338000000,-32.286121,-105.07089
6339000000,-32.287106,-107.49416
6340000000,-32.288132,-109.91828
6341000000,-32.289074,-112.34402
6342000000,-32.289993,-114.76893
6343000000,-32.29073,-117.19582
6344000000,-32.291431,-119.6218
6345000000,-32.292362,-122.04782
6346000000,-32.293392,-124.47513
6347000000,-32.294159,-126.90179
6348000000,-32.295017,-129.32857
6349000000,-32.295841,-131.75706
6350000000,-32.296906,-134.18518
6351000000,-32.297939,-136.61383
6352000000,-32.299053,-139.04434
6353000000,-32.300236,-141.47272
6354000000,-32.301296,-143.90219
6355000000,-32.302422,-146.32974
6356000000,-32.303726,-148.75914
6357000000,-32.304985,-151.1889
6358000000,-32.306549,-153.61818
6359000000,-32.308037,-156.0486
6360000000,-32.309658,-158.47925
6361000000,-32.311226,-160.90961
6362000000,-32.313072,-163.34074
6363000000,-32.314823,-165.77072
6364000000,-32.316792,-168.20151
6365000000,-32.318882,-170.63161
6366000000,-32.321018,-173.06413
6367000000,-32.323364,-175.49542
6368000000,-32.325592,-177.92662
6369000000,-32.327908,179.64098
6370000000,-32.330406,177.21169
6371000000,-32.333092,174.78241
6372000000,-32.335995,172.35136
6373000000,-32.338902,169.92215
6374000000,-32.341747,167.49217
6375000000,-32.344723,165.06493
6376000000,-32.347992,162.63657
6377000000,-32.351337,160.2079
6378000000,-32.35458,157.78044
6379000000,-32.35791,155.3522
6380000000,-32.361313,152.92459
6381000000,-32.365002,150.4959
6382000000,-32.368416,148.07071
6383000000,-32.372128,145.64558
6384000000,-32.375717,143.22015
6385000000,-32.379696,140.79385
6386000000,-32.383602,138.36861
6387000000,-32.387463,135.94344
6388000000,-32.391457,133.52051
6389000000,-32.395538,131.0968
6390000000,-32.399612,128.67288
6391000000,-32.403858,126.24953
6392000000,-32.408222,123.82645
6393000000,-32.412342,121.40448
6394000000,-32.416676,118.98357
6395000000,-32.421177,116.56142
6396000000,-32.425472,114.14039
6397000000,-32.430008,111.7206
6398000000,-32.434498,109.30105
6399000000,-32.439049,106.88055
6400000000,-32.443817,104.46199
6401000000,-32.448502,102.04261
6402000000,-32.453213,99.625908
6403000000,-32.458221,97.208878
6404000000,-32.462967,94.792389
6405000000,-32.467903,92.375984
6406000000,-32.472801,89.960823
6407000000,-32.477379,87.546104
6408000000,-32.482346,85.131752
6409000000,-32.487247,82.717201
6410000000,-32.49197,80.302643
6411000000,-32.496696,77.889244
6412000000,-32.501484,75.475227
6413000000,-32.506084,73.062614
6414000000,-32.510838,70.649101
6415000000,-32.515911,68.236221
6416000000,-32.520531,65.823914
6417000000,-32.52552,63.412132
6418000000,-32.530174,61.001293
6419000000,-32.534897,58.591557
6420000000,-32.53936,56.180798
6421000000,-32.544174,53.771446
6422000000,-32.548836,51.361969
6423000000,-32.553558,48.953297
6424000000,-32.558208,46.545712
6425000000,-32.563141,44.136284
6426000000,-32.567989,41.72963
6427000000,-32.57299,39.321682
6428000000,-32.577812,36.914383
6429000000,-32.582645,34.507683
6430000000,-32.587399,32.101929
6431000000,-32.591881,29.695187
6432000000,-32.596691,27.288656
6433000000,-32.601601,24.881721
6434000000,-32.60635,22.476402
6435000000,-32.610893,20.068787
6436000000,-32.615852,17.661205
6437000000,-32.620636,15.254103
6438000000,-32.625469,12.845889
6439000000,-32.630531,10.436524
6440000000,-32.635422,8.0289354
6441000000,-32.640171,5.6203189
6442000000,-32.64505,3.2116647
6443000000,-32.650192,0.80370986
6444000000,-32.655254,-1.6058146
6445000000,-32.660358,-4.0140886
6446000000,-32.665638,-6.4234815
6447000000,-32.671059,-8.831171
6448000000,-32.676643,-11.240219
6449000000,-32.681805,-13.648743
6450000000,-32.687504,-16.057049
6451000000,-32.693089,-18.466343
6452000000,-32.698944,-20.875309
6453000000,-32.704708,-23.28602
6454000000,-32.710777,-25.694477
6455000000,-32.717026,-28.102865
6456000000,-32.723164,-30.511719
6457000000,-32.729675,-32.919422
6458000000,-32.73605,-35.327003
6459000000,-32.742214,-37.734428
6460000000,-32.748482,-40.14127
6461000000,-32.754978,-42.548416
6462000000,-32.761433,-44.95435
6463000000,-32.767979,-47.359993
6464000000,-32.7747,-49.764519
6465000000,-32.781685,-52.167625
6466000000,-32.788475,-54.571655
6467000000,-32.795387,-56.974533
6468000000,-32.802307,-59.374275
6469000000,-32.809448,-61.775768
6470000000,-32.816216,-64.176102
6471000000,-32.823196,-66.575073
6472000000,-32.829884,-68.973297
6473000000,-32.836903,-71.369797
6474000000,-32.843678,-73.768242
6475000000,-32.8508,-76.163918
6476000000,-32.857601,-78.559959
6477000000,-32.864525,-80.953781
6478000000,-32.871311,-83.347565
6479000000,-32.877972,-85.74012
6480000000,-32.88467,-88.134743
6481000000,-32.891525,-90.527817
6482000000,-32.898289,-92.920372
6483000000,-32.904896,-95.31179
6484000000,-32.911583,-97.702797
6485000000,-32.918125,-100.09198
6486000000,-32.924477,-102.48233
6487000000,-32.930676,-104.87193
6488000000,-32.937096,-107.26118
6489000000,-32.943539,-109.65115
6490000000,-32.949734,-112.0418
6491000000,-32.956024,-114.42878
6492000000,-32.962379,-116.81702
6493000000,-32.968765,-119.20437
6494000000,-32.974895,-121.59093
6495000000,-32.981239,-123.97841
6496000000,-32.987358,-126.3653
6497000000,-32.993462,-128.75168
6498000000,-32.999649,-131.13748
6499000000,-33.005661,-133.52365
6500000000,-33.011776,-135.90948
6501000000,-33.017689,-138.29576
6502000000,-33.023575,-140.68135
6503000000,-33.029217,-143.06694
6504000000,-33.035,-145.45114
6505000000,-33.040844,-147.83791
6506000000,-33.046772,-150.22487
6507000000,-33.052353,-152.60852
6508000000,-33.058105,-154.995
6509000000,-33.063854,-157.3804
6510000000,-33.069675,-159.76645
6511000000,-33.075718,-162.15016
6512000000,-33.081448,-164.53615
6513000000,-33.087212,-166.92081
6514000000,-33.092987,-169.30588
6515000000,-33.09866,-171.69093
6516000000,-33.104404,-174.07544
6517000000,-33.110191,-176.45833
6518000000,-33.115963,-178.84032
6519000000,-33.121716,178.77704
6520000000,-33.127571,176.39436
6521000000,-33.133469,174.00912
6522000000,-33.13942,171.62617
6523000000,-33.145199,169.24243
6524000000,-33.151009,166.86136
6525000000,-33.156746,164.48097
6526000000,-33.162876,162.09782
6527000000,-33.168823,159.71771
6528000000,-33.174896,157.33759
6529000000,-33.180893,154.95634
6530000000,-33.186852,152.57654
6531000000,-33.192852,150.1973
6532000000,-33.19865,147.8194
6533000000,-33.20451,145.44038
6534000000,-33.210186,143.063
6535000000,-33.216145,140.68515
6536000000,-33.221882,138.3091
6537000000,-33.227932,135.93181
6538000000,-33.233833,133.55658
6539000000,-33.239532,131.18112
6540000000,-33.245239,128.80682
6541000000,-33.250957,126.43161
6542000000,-33.256744,124.05822
6543000000,-33.262417,121.68576
6544000000,-33.268105,119.31294
6545000000,-33.273594,116.94075
6546000000,-33.279148,114.56937
6547000000,-33.284401,112.19814
6548000000,-33.289722,109.82647
6549000000,-33.295162,107.45539
6550000000,-33.300476,105.08297
6551000000,-33.305496,102.71201
6552000000,-33.310661,100.33951
6553000000,-33.315651,97.966148
6554000000,-33.32056,95.596138
6555000000,-33.325336,93.22422
6556000000,-33.330246,90.853226
6557000000,-33.334934,88.480537
6558000000,-33.339767,86.108826
6559000000,-33.344631,83.737091
6560000000,-33.349266,81.365204
6561000000,-33.354115,78.99369
6562000000,-33.358894,76.624031
6563000000,-33.363472,74.254059
6564000000,-33.368309,71.882889
6565000000,-33.372936,69.511307
6566000000,-33.37735,67.140266
6567000000,-33.381973,64.769516
6568000000,-33.386356,62.39835
6569000000,-33.390972,60.027248
6570000000,-33.395546,57.655922
6571000000,-33.400162,55.285076
6572000000,-33.404682,52.913067
6573000000,-33.409184,50.54311
6574000000,-33.413506,48.171288
6575000000,-33.418076,45.800354
6576000000,-33.422493,43.431446
6577000000,-33.426674,41.060341
6578000000,-33.430725,38.690365
6579000000,-33.43502,36.321255
6580000000,-33.439373,33.950401
6581000000,-33.443821,31.580633
6582000000,-33.448326,29.210138
6583000000,-33.452682,26.840353
6584000000,-33.456779,24.47266
6585000000,-33.461254,22.102201
6586000000,-33.46579,19.735441
6587000000,-33.470242,17.367601
6588000000,-33.474388,15.000595
6589000000,-33.478523,12.634174
6590000000,-33.482552,10.270306
6591000000,-33.486568,7.9035859
6592000000,-33.490799,5.5384545
6593000000,-33.494881,3.1754637
6594000000,-33.498608,0.8115592
6595000000,-33.50259,-1.5510713
6596000000,-33.506622,-3.913836
6597000000,-33.510723,-6.2758226
6598000000,-33.514446,-8.6372261
6599000000,-33.518188,-10.999647
6600000000,-33.522217,-13.360669
6601000000,-33.525898,-15.721386
6602000000,-33.529568,-18.081362
6603000000,-33.533218,-20.439425
6604000000,-33.536713,-22.797581
6605000000,-33.540047,-25.155113
6606000000,-33.543217,-27.514372
6607000000,-33.546452,-29.872202
6608000000,-33.549477,-32.229263
6609000000,-33.552502,-34.587559
6610000000,-33.555546,-36.943981
6611000000,-33.558548,-39.29921
6612000000,-33.561218,-41.655067
6613000000,-33.564056,-44.012379
6614000000,-33.566639,-46.367802
6615000000,-33.569096,-48.72311
6616000000,-33.571259,-51.079266
6617000000,-33.573391,-53.434494
6618000000,-33.575573,-55.79034
6619000000,-33.577515,-58.147682
6620000000,-33.579441,-60.500908
6621000000,-33.581314,-62.85714
6622000000,-33.583088,-65.213539
6623000000,-33.58506,-67.570007
6624000000,-33.586483,-69.926926
6625000000,-33.588135,-72.282318
6626000000,-33.589489,-74.639442
6627000000,-33.59116,-76.994659
6628000000,-33.592331,-79.351631
6629000000,-33.593658,-81.707237
6630000000,-33.595066,-84.064186
6631000000,-33.596336,-86.420471
6632000000,-33.597359,-88.776131
6633000000,-33.598148,-91.132721
6634000000,-33.598907,-93.489029
6635000000,-33.599758,-95.84391
6636000000,-33.600365,-98.20047
6637000000,-33.601166,-100.5547
6638000000,-33.602089,-102.91167
6639000000,-33.602695,-105.26858
6640000000,-33.603306,-107.6231
6641000000,-33.604107,-109.97824
6642000000,-33.604462,-112.33465
6643000000,-33.604885,-114.69028
6644000000,-33.605122,-117.04718
6645000000,-33.605408,-119.40257
6646000000,-33.605473,-121.75858
6647000000,-33.605572,-124.11573
6648000000,-33.605526,-126.47253
6649000000,-33.605392,-128.82994
6650000000,-33.605499,-131.18762
6651000000,-33.605255,-133.54401
6652000000,-33.604916,-135.89949
6653000000,-33.604614,-138.256
6654000000,-33.604511,-140.61256
6655000000,-33.603909,-142.96976
6656000000,-33.603191,-145.32657
6657000000,-33.602592,-147.68275
6658000000,-33.601833,-150.04132
6659000000,-33.601345,-152.39642
6660000000,-33.600555,-154.75246
6661000000,-33.599678,-157.10902
6662000000,-33.598629,-159.46658
6663000000,-33.597824,-161.82349
6664000000,-33.596684,-164.18193
6665000000,-33.59565,-166.53923
6666000000,-33.594532,-168.89653
6667000000,-33.593407,-171.25285
6668000000,-33.592167,-173.61092
6669000000,-33.590843,-175.97061
6670000000,-33.589909,-178.32986
6671000000,-33.588448,179.31015
6672000000,-33.587154,176.95049
6673000000,-33.585529,174.58922
6674000000,-33.584187,172.22813
6675000000,-33.582684,169.86705
6676000000,-33.581093,167.50386
6677000000,-33.579609,165.14175
6678000000,-33.577957,162.77887
6679000000,-33.57626,160.41527
6680000000,-33.574528,158.05135
6681000000,-33.572914,155.68695
6682000000,-33.571159,153.32253
6683000000,-33.569576,150.95657
6684000000,-33.568008,148.59131
6685000000,-33.566376,146.22438
6686000000,-33.564518,143.85742
6687000000,-33.562519,141.48932
6688000000,-33.560421,139.12192
6689000000,-33.558407,136.75345
6690000000,-33.556652,134.38277
6691000000,-33.554787,132.01225
6692000000,-33.553089,129.64285
6693000000,-33.551136,127.27116
6694000000,-33.549118,124.89841
6695000000,-33.547173,122.52674
6696000000,-33.545063,120.15382
6697000000,-33.542881,117.78209
6698000000,-33.540939,115.41021
6699000000,-33.539059,113.03655
6700000000,-33.53706,110.66354
6701000000,-33.535072,108.29081
6702000000,-33.533062,105.91509
6703000000,-33.530716,103.54259
6704000000,-33.52869,101.17009
6705000000,-33.526676,98.795258
6706000000,-33.524776,96.421509
6707000000,-33.522587,94.047409
6708000000,-33.520645,91.673492
6709000000,-33.518597,89.297058
6710000000,-33.516289,86.921631
6711000000,-33.514141,84.545334
6712000000,-33.511982,82.17041
6713000000,-33.509819,79.793198
6714000000,-33.508038,77.416275
6715000000,-33.505547,75.039749
6716000000,-33.503475,72.66169
6717000000,-33.501331,70.284599
6718000000,-33.499214,67.907349
6719000000,-33.497417,65.529488
6720000000,-33.495239,63.150509
6721000000,-33.493263,60.771862
6722000000,-33.491226,58.39465
6723000000,-33.48909,56.017342
6724000000,-33.487213,53.637768
6725000000,-33.485344,51.260582
6726000000,-33.483433,48.882092
6727000000,-33.481468,46.503624
6728000000,-33.479683,44.124962
6729000000,-33.478134,41.745365
6730000000,-33.476486,39.366802
6731000000,-33.474545,36.989185
6732000000,-33.472637,34.609436
6733000000,-33.470997,32.231453
6734000000,-33.469303,29.85421
6735000000,-33.46764,27.476145
6736000000,-33.465813,25.098038
6737000000,-33.464176,22.720549
6738000000,-33.462193,20.342646
6739000000,-33.460773,17.964615
6740000000,-33.45911,15.586448
6741000000,-33.457619,13.207788
6742000000,-33.456032,10.831924
6743000000,-33.454296,8.4549799
6744000000,-33.452461,6.0761261
6745000000,-33.45084,3.6995306
6746000000,-33.449108,1.320611
6747000000,-33.447193,-1.0569166
6748000000,-33.44495,-3.4335108
6749000000,-33.443077,-5.8130603
6750000000,-33.440792,-8.1910152
6751000000,-33.43869,-10.569091
